"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Clint Sammons","ATL","6","12","0","1","0","0","8.3%","25.0%",".000",".250",".182",".250",".182",".208","","18","0.1","-1.1","1.3","0.1","2","2","0","0","1","3","0","0",".432","0.40","12.5%","25.0%","62.5%","0.0%","0.0%","50.0%","23.8%","76.0%","52.2%","80.0%","84.2%","83.3%","54.3%","8.7%","","23.9%","","","","","","","8243"
"Jeff Weaver","LAD","28","15","0","1","0","0","0.0%","40.0%",".000",".429",".231",".231",".231",".206","","19","0.0","-1.5","1.6","0.1","3","3","0","0","0","6","0","0",".462","4.00","0.0%","80.0%","20.0%","0.0%","0.0%","0.0%","24.0%","62.5%","45.6%","83.3%","60.0%","65.4%","56.1%","15.5%","","36.2%","","","","","","","503"
"Josh Geer","SDP","19","31","0","2","1","0","6.5%","32.3%",".042",".286",".167",".231",".208",".206","","24","0.0","-2.9","3.4","0.1","4","3","1","0","2","10","0","0",".439","1.17","0.0%","53.8%","46.2%","50.0%","0.0%","28.6%","50.0%","66.7%","58.6%","38.1%","76.7%","60.8%","51.7%","22.5%","","36.0%","","","","","","","4781"
"Tyler Colvin","CHC","6","20","0","1","2","0","10.0%","25.0%",".000",".231",".176",".250",".176",".205","","10","0.2","-2.0","0.3","-0.1","3","3","0","0","2","5","0","0",".426","3.50","30.8%","53.8%","15.4%","0.0%","0.0%","0.0%","41.9%","75.0%","57.0%","50.0%","92.6%","75.6%","45.6%","13.9%","","25.3%","","","","","","","5310"
"Russ Adams","TOR","8","21","0","2","0","0","4.8%","4.8%",".000",".211",".200",".238",".200",".204","","13","0.4","-1.9","-0.7","-0.2","4","4","0","0","1","1","0","0",".438","1.29","15.8%","47.4%","36.8%","14.3%","0.0%","11.1%","18.8%","76.3%","50.0%","50.0%","93.1%","85.7%","54.3%","7.0%","","23.9%","","","","","","","4519"
"Kevin Hart","- - -","18","29","0","3","2","0","10.3%","24.1%",".000",".222",".160",".250",".160",".204","","13","0.0","-3.1","3.1","0.1","4","4","0","0","3","7","0","0",".410","3.00","29.4%","52.9%","17.6%","0.0%","0.0%","0.0%","28.1%","80.9%","51.9%","43.8%","81.6%","70.4%","45.2%","15.1%","","23.6%","","","","","","","8079"
"Mike Aviles","KCR","36","127","1","10","8","1","3.1%","20.5%",".067",".223",".183",".208",".250",".203","","13","0.7","-13.1","-0.5","-0.9","22","17","3","1","4","26","0","0",".458","1.26","18.9%","45.3%","35.8%","11.8%","2.9%","0.0%","26.2%","67.6%","46.7%","70.3%","85.7%","81.3%","49.4%","8.8%","","27.8%","","","","","","","5986"
"Randy Wolf","LAD","35","81","1","5","11","1","2.5%","27.2%",".103",".217",".162",".194",".265",".202","","16","0.2","-8.2","8.8","0.3","11","6","4","0","2","22","1","0",".459","2.36","19.6%","56.5%","23.9%","9.1%","9.1%","3.8%","35.3%","61.4%","48.8%","60.4%","76.4%","70.8%","51.6%","13.9%","","30.2%","","","","","","","976"
"Guillermo Rodriguez","BAL","7","7","0","1","1","0","28.6%","14.3%",".000",".000",".000",".286",".000",".202","","10","-0.2","-1.0","-0.5","-0.1","0","0","0","0","2","1","0","0",".286","3.00","0.0%","75.0%","25.0%","0.0%","0.0%","0.0%","33.3%","64.3%","48.3%","60.0%","100.0%","85.7%","48.3%","6.9%","","17.2%","","","","","","","7011"
"Shairon Martis","WSN","15","27","0","4","2","0","0.0%","22.2%",".042",".278",".208",".208",".250",".202","","12","0.0","-2.9","2.9","0.1","5","4","1","0","0","6","0","0",".458","12.00","18.8%","75.0%","6.3%","0.0%","0.0%","8.3%","36.7%","55.8%","47.9%","54.5%","87.5%","77.1%","58.9%","9.9%","","32.1%","","","","","","","6781"
"Bud Norris","HOU","11","18","0","1","0","0","0.0%","22.2%",".000",".250",".188",".235",".188",".201","","13","0.0","-1.9","2.0","0.1","3","3","0","0","0","4","1","0",".423","1.75","0.0%","63.6%","36.4%","25.0%","0.0%","28.6%","25.0%","47.4%","39.7%","80.0%","77.8%","78.3%","65.5%","8.6%","","37.9%","","","","","","","9492"
"Jerry Owens","CHW","12","15","0","0","0","1","20.0%","20.0%",".000",".111",".083",".267",".083",".201","","8","0.2","-1.5","0.5","0.0","1","1","0","0","3","3","0","0",".350","3.00","11.1%","66.7%","22.2%","0.0%","0.0%","0.0%","6.3%","64.5%","34.9%","50.0%","85.0%","81.8%","49.2%","6.3%","","25.4%","","","","","","","6002"
"Tim Stauffer","SDP","14","27","0","1","0","0","3.7%","48.1%",".000",".400",".174",".240",".174",".201","","20","0.0","-2.7","2.9","0.1","4","4","0","0","1","13","1","0",".414","3.00","20.0%","60.0%","20.0%","0.0%","0.0%","0.0%","13.9%","47.2%","33.7%","100.0%","76.0%","80.0%","59.6%","6.6%","","28.6%","","","","","","","6432"
"Chris Richard","TBR","13","23","0","1","0","0","17.4%","30.4%",".000",".167",".105",".261",".105",".201","","16","0.3","-2.1","-2.0","-0.3","2","2","0","0","4","7","0","0",".366","0.33","33.3%","16.7%","50.0%","0.0%","0.0%","0.0%","29.4%","64.1%","44.4%","60.0%","60.0%","60.0%","43.3%","17.8%","","31.1%","","","","","","","163"
"Eliezer Alfonzo","SDP","37","117","2","6","8","0","2.6%","29.1%",".079",".231",".175",".197",".254",".200","","19","-0.5","-12.2","1.4","-0.7","20","15","3","0","3","34","0","0",".451","1.06","17.5%","42.5%","40.0%","18.8%","6.3%","2.9%","52.9%","71.2%","61.5%","52.5%","87.9%","71.8%","47.0%","17.1%","","30.6%","","","","","","","2331"
"Aaron Cook","COL","28","58","0","3","6","0","12.1%","24.1%",".023",".161",".114",".245",".136",".199","","0","0.0","-7.2","6.3","0.1","5","4","1","0","7","14","1","0",".382","2.14","15.4%","57.7%","26.9%","0.0%","0.0%","6.7%","24.7%","68.5%","46.2%","47.8%","78.7%","70.2%","48.9%","13.0%","","29.0%","","","","","","","1571"
"Cliff Lee","- - -","34","41","0","2","1","0","2.4%","34.1%",".053",".292",".184",".205",".237",".197","","6","0.0","-4.8","4.4","0.1","7","5","2","0","1","14","0","0",".442","1.11","20.8%","41.7%","37.5%","33.3%","0.0%","20.0%","36.4%","62.5%","50.7%","50.0%","90.0%","77.0%","54.8%","11.3%","","30.0%","","","","","","","1636"
"Javier Vazquez","ATL","37","91","0","6","3","0","3.3%","15.4%",".044",".222",".176",".211",".221",".196","","10","0.0","-10.1","9.9","0.3","12","9","3","0","3","14","0","0",".432","4.71","23.1%","63.5%","13.5%","14.3%","0.0%","0.0%","26.4%","55.1%","43.8%","65.6%","90.3%","84.4%","60.7%","6.7%","","32.4%","","","","","","","801"
"Braden Looper","MIL","34","73","0","3","8","0","2.7%","24.7%",".000",".286",".200",".226",".200",".196","","9","0.0","-8.2","7.9","0.2","12","12","0","0","2","18","0","0",".426","2.40","19.0%","57.1%","23.8%","10.0%","0.0%","0.0%","24.4%","60.7%","46.2%","63.6%","86.6%","81.7%","60.0%","8.1%","","26.3%","","","","","","","526"
"Freddy Sandoval","LAA","5","11","0","1","0","0","0.0%","27.3%",".091",".250",".182",".182",".273",".196","","9","0.0","-1.2","0.2","-0.1","2","1","1","0","0","3","0","0",".455","0.20","25.0%","12.5%","62.5%","0.0%","0.0%","0.0%","35.3%","71.4%","55.3%","33.3%","80.0%","66.7%","55.3%","18.4%","","36.8%","","","","","","","6863"
"Matt Kata","HOU","40","52","0","2","5","1","0.0%","9.6%",".020",".217",".200",".212",".220",".193","","8","-0.1","-6.0","3.5","-0.1","10","9","1","0","0","5","1","0",".432","1.22","13.0%","47.8%","39.1%","5.6%","0.0%","4.5%","38.6%","76.8%","57.1%","76.5%","98.4%","90.7%","48.2%","5.3%","","20.5%","","","","","","","1741"
"Matt Cain","SFG","33","73","0","2","3","0","5.5%","42.5%",".067",".310",".150",".203",".217",".192","","8","0.0","-8.3","7.9","0.2","9","6","2","1","4","31","0","0",".420","1.18","11.1%","48.1%","40.7%","9.1%","0.0%","7.7%","30.4%","50.7%","40.5%","29.3%","79.4%","60.6%","49.8%","15.6%","","39.9%","","","","","","","4732"
"Reid Gorecki","ATL","31","27","0","6","3","1","3.7%","44.4%",".000",".357",".200",".222",".200",".192","","7","0.4","-2.7","-1.0","-0.3","5","5","0","0","1","12","0","0",".422","0.20","57.1%","7.1%","35.7%","40.0%","0.0%","0.0%","32.0%","64.8%","49.0%","18.8%","68.6%","52.9%","51.9%","23.1%","","40.4%","","","","","","","4603"
"Jamie Moyer","PHI","30","59","0","2","2","0","10.2%","35.6%",".000",".227",".119",".240",".119",".189","","3","0.0","-7.1","6.4","0.1","5","5","0","0","6","21","1","0",".359","6.00","30.0%","60.0%","10.0%","0.0%","0.0%","8.3%","15.5%","44.5%","31.1%","56.3%","86.8%","79.7%","53.6%","6.1%","","34.6%","","","","","","","1091"
"Chris Duffy","MIL","19","37","0","3","3","0","10.8%","32.4%",".031",".200",".125",".222",".156",".188","","4","0.4","-4.0","0.1","-0.3","4","3","1","0","4","12","0","0",".378","1.71","5.0%","60.0%","35.0%","28.6%","0.0%","0.0%","31.6%","63.2%","46.3%","44.0%","90.7%","73.5%","46.3%","13.3%","","30.7%","","","","","","","3605"
"Craig Gentry","TEX","11","19","0","4","1","0","10.5%","26.3%",".059",".167",".118",".211",".176",".188","","-2","0.1","-2.3","-0.3","-0.2","2","1","1","0","2","5","0","0",".387","0.80","25.0%","33.3%","41.7%","0.0%","0.0%","25.0%","26.3%","57.5%","42.3%","50.0%","87.0%","75.8%","51.3%","10.1%","","32.9%","","","","","","","9571"
"Ryan Rohlinger","SFG","12","20","0","0","4","0","5.0%","30.0%",".053",".231",".158",".200",".211",".188","","5","-0.3","-2.7","2.5","0.0","3","2","1","0","1","6","0","0",".411","1.50","23.1%","46.2%","30.8%","0.0%","0.0%","0.0%","34.1%","80.6%","55.8%","64.3%","79.3%","74.4%","46.8%","14.3%","","28.6%","","","","","","","2621"
"Barbaro Canizares","ATL","5","21","0","1","0","0","0.0%","28.6%",".048",".267",".190",".190",".238",".188","","4","0.0","-2.5","-1.1","-0.3","4","3","1","0","0","6","0","0",".429","1.40","20.0%","46.7%","33.3%","0.0%","0.0%","0.0%","48.4%","62.2%","55.9%","46.7%","82.6%","68.4%","54.4%","17.6%","","36.8%","","","","","","","6246"
"Jason Marquis","COL","38","75","0","7","8","0","2.7%","18.7%",".047",".220",".172",".197",".219",".187","","-7","0.0","-9.9","8.1","0.1","11","8","3","0","2","14","0","0",".416","2.25","17.0%","57.4%","25.5%","25.0%","0.0%","0.0%","35.0%","64.5%","50.0%","61.1%","89.9%","80.0%","51.0%","9.4%","","29.5%","","","","","","","105"
"Rich Harden","CHC","27","48","0","3","0","0","2.1%","31.3%",".023",".286",".186",".205",".209",".187","","-2","0.0","-6.0","5.2","0.1","8","7","1","0","1","15","0","0",".414","1.13","15.0%","45.0%","40.0%","12.5%","0.0%","0.0%","41.4%","68.8%","57.1%","62.1%","71.9%","68.8%","57.1%","17.1%","","30.6%","","","","","","","1772"
"Jeff Suppan","MIL","30","56","0","4","5","0","7.1%","21.4%",".024",".200",".143",".217",".167",".186","","3","0.0","-6.7","6.1","0.1","6","5","1","0","4","12","0","0",".384","2.57","3.8%","69.2%","26.9%","28.6%","0.0%","0.0%","20.5%","48.0%","36.9%","76.5%","88.1%","85.5%","59.7%","5.2%","","32.2%","","","","","","","633"
"Tim Lincecum","SFG","33","86","0","8","3","0","7.0%","41.9%",".015",".323",".152",".219",".167",".186","","3","0.0","-10.3","9.3","0.2","10","9","1","0","6","36","0","0",".386","11.00","17.2%","75.9%","6.9%","0.0%","0.0%","0.0%","29.5%","61.4%","45.5%","41.3%","74.2%","63.6%","50.3%","16.4%","","36.5%","","","","","","","5705"
"Jair Jurrjens","ATL","36","80","0","7","4","0","10.0%","30.0%",".031",".195",".123",".219",".154",".186","","3","0.0","-9.6","8.7","0.2","8","6","2","0","8","24","0","0",".373","3.86","12.8%","69.2%","17.9%","14.3%","0.0%","7.4%","24.4%","48.8%","38.0%","63.6%","87.8%","80.9%","55.4%","7.0%","","33.0%","","","","","","","5556"
"Fernando Perez","TBR","18","35","0","4","2","0","0.0%","31.4%",".000",".304",".206",".206",".206",".184","","5","-0.3","-4.4","0.3","-0.3","7","7","0","0","0","11","0","2",".412","1.83","15.0%","55.0%","30.0%","16.7%","0.0%","0.0%","27.1%","64.7%","47.2%","50.0%","81.8%","73.3%","53.5%","12.6%","","32.3%","","","","","","","7755"
"Kevin Frandsen","SFG","23","54","0","3","1","0","5.6%","7.4%",".040",".152",".140",".204",".180",".182","","1","-0.5","-7.1","1.7","-0.4","7","5","2","0","3","4","1","0",".384","1.71","13.6%","54.5%","31.8%","14.3%","0.0%","4.2%","31.5%","70.5%","50.8%","75.0%","90.3%","85.6%","49.7%","7.3%","","20.1%","","","","","","","7528"
"A.J. Burnett","NYY","33","5","0","0","0","0","0.0%","20.0%",".000",".250",".200",".200",".200",".179","","-6","0.0","-0.7","0.5","0.0","1","1","0","0","0","1","0","0",".400","0.00","0.0%","0.0%","100.0%","25.0%","0.0%","0.0%","28.6%","64.3%","52.4%","50.0%","88.9%","81.8%","66.7%","9.5%","","28.6%","","","","","","","512"
"Vicente Padilla","- - -","26","17","0","0","2","0","0.0%","47.1%",".000",".429",".200",".200",".200",".179","","-2","0.0","-2.3","1.8","0.0","3","3","0","0","0","8","0","0",".400","0.50","50.0%","16.7%","33.3%","0.0%","0.0%","0.0%","34.4%","51.9%","42.4%","36.4%","71.4%","56.0%","45.8%","18.3%","","46.7%","","","","","","","964"
"Shelley Duncan","NYY","11","15","0","1","1","0","0.0%","33.3%",".000",".300",".200",".200",".200",".179","","-6","-0.2","-2.2","-0.7","-0.2","3","3","0","0","0","5","0","0",".400","0.60","20.0%","30.0%","50.0%","0.0%","0.0%","0.0%","45.8%","81.6%","67.7%","63.6%","64.5%","64.3%","61.3%","24.2%","","37.1%","","","","","","","3620"
"Tommy Manzella","HOU","7","5","0","0","0","0","0.0%","80.0%",".000","1.000",".200",".200",".200",".179","","-2","0.0","-0.6","-0.2","-0.1","1","1","0","0","0","4","0","0",".400","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","71.4%","50.0%","58.8%","20.0%","80.0%","50.0%","58.8%","29.4%","","52.9%","","","","","","","3789"
"Brian Bannister","KCR","26","5","0","0","1","0","0.0%","40.0%",".000",".333",".200",".200",".200",".179","","-4","0.0","-0.6","0.5","0.0","1","1","0","0","0","2","0","0",".400","2.00","33.3%","66.7%","0.0%","0.0%","0.0%","0.0%","55.6%","40.0%","47.4%","80.0%","100.0%","88.9%","52.6%","4.8%","","33.3%","","","","","","","5718"
"Brad Bergesen","BAL","19","7","0","1","0","0","0.0%","0.0%",".000",".200",".200",".200",".200",".179","","-5","0.0","-0.9","0.8","0.0","1","1","0","0","0","0","0","0",".400","4.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","50.0%","77.8%","72.7%","0.0%","100.0%","87.5%","81.8%","9.1%","","27.3%","","","","","","","8375"
"Collin Balester","WSN","7","11","0","0","0","0","9.1%","18.2%",".000",".167",".125",".222",".125",".178","","-4","0.0","-1.4","1.2","0.0","1","1","0","0","1","2","0","0",".347","4.00","0.0%","80.0%","20.0%","100.0%","0.0%","0.0%","38.5%","60.0%","50.0%","80.0%","66.7%","71.4%","53.6%","12.5%","","31.3%","","","","","","","6883"
"Nelson Figueroa","NYM","16","25","0","1","3","0","4.0%","32.0%",".091",".214",".136",".174",".227",".177","","-1","0.0","-3.1","2.7","0.0","3","2","0","1","1","8","0","0",".401","1.75","15.4%","53.8%","30.8%","0.0%","0.0%","0.0%","25.0%","63.0%","48.6%","42.9%","65.5%","61.1%","62.2%","17.7%","","38.0%","","","","","","","683"
"Bryan Augenstein","ARI","7","4","0","1","0","0","25.0%","25.0%",".000",".000",".000",".250",".000",".177","","-10","0.0","-0.5","0.4","0.0","0","0","0","0","1","1","0","0",".250","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","0.0%","58.3%","35.0%","","42.9%","42.9%","60.0%","20.0%","","40.0%","","","","","","","936"
"Matt Pagnozzi","STL","6","5","0","1","0","0","20.0%","0.0%",".000",".000",".000",".250",".000",".177","","-1","0.1","-0.5","0.1","0.0","0","0","0","0","1","0","0","0",".250","2.00","0.0%","66.7%","33.3%","100.0%","0.0%","50.0%","25.0%","57.1%","40.0%","100.0%","75.0%","83.3%","46.7%","6.7%","","20.0%","","","","","","","6046"
"Aaron Harang","CIN","26","54","1","1","6","0","1.9%","22.2%",".085",".176",".149",".167",".234",".176","","-7","0.0","-7.1","5.9","0.0","7","5","1","0","1","12","0","0",".401","4.17","8.8%","73.5%","17.6%","33.3%","16.7%","0.0%","50.9%","67.4%","61.2%","40.7%","89.7%","74.1%","61.9%","15.8%","","34.2%","","","","","","","1451"
"Angel Berroa","- - -","35","55","0","10","3","0","5.5%","21.8%",".041",".189",".143",".208",".184",".176","","-4","0.0","-7.1","-3.0","-0.8","7","5","2","0","3","12","1","0",".391","1.91","11.1%","58.3%","30.6%","18.2%","0.0%","4.8%","47.4%","67.9%","56.7%","67.4%","89.1%","79.2%","45.5%","11.7%","","28.2%","","","","","","","591"
"Ramon Martinez","NYM","12","44","0","1","4","1","2.3%","20.5%",".048",".206",".167",".182",".214",".175","","-3","0.1","-5.5","-1.6","-0.6","7","5","2","0","1","9","0","0",".396","1.36","23.5%","44.1%","32.4%","9.1%","0.0%","0.0%","18.1%","53.4%","35.2%","52.9%","95.7%","84.4%","48.4%","5.5%","","33.0%","","","","","","","1120"
"Diory Hernandez","ATL","33","93","1","6","6","0","6.5%","23.7%",".071",".177",".141",".198",".212",".171","","-7","-1.6","-13.9","0.2","-1.1","12","8","3","0","6","22","0","1",".410","1.70","14.3%","54.0%","31.7%","20.0%","5.0%","5.9%","25.8%","68.0%","47.8%","57.5%","91.3%","82.6%","52.2%","8.1%","","26.4%","","","","","","","4950"
"Dave Bush","MIL","22","40","0","2","0","0","10.0%","40.0%",".000",".222",".118",".211",".118",".169","","-9","0.0","-5.4","4.3","0.0","4","4","0","0","4","16","0","0",".328","4.33","5.9%","76.5%","17.6%","0.0%","0.0%","0.0%","27.3%","59.7%","44.8%","33.3%","78.3%","65.6%","53.8%","15.0%","","34.0%","","","","","","","4635"
"Hiroki Kuroda","LAD","21","39","0","1","0","0","5.1%","28.2%",".000",".235",".143",".200",".143",".166","","-8","0.0","-5.2","4.2","0.0","4","4","0","0","2","11","0","0",".343","6.50","11.8%","76.5%","11.8%","0.0%","0.0%","0.0%","41.5%","54.7%","48.6%","63.0%","80.5%","73.5%","53.6%","12.7%","","32.4%","","","","","","","3283"
"Niuman Romero","CLE","10","15","0","2","0","0","6.7%","33.3%",".000",".222",".143",".200",".143",".166","","-10","0.2","-1.9","0.0","-0.1","2","2","0","0","1","5","0","0",".343","1.67","11.1%","55.6%","33.3%","0.0%","0.0%","20.0%","23.3%","68.6%","43.6%","60.0%","91.7%","82.4%","44.9%","7.6%","","22.8%","","","","","","","5063"
"Tom Gorzelanny","- - -","22","16","0","0","2","0","6.3%","31.3%",".000",".222",".143",".200",".143",".166","","-11","0.0","-2.2","1.7","0.0","2","2","0","0","1","5","0","0",".343","2.50","12.5%","62.5%","25.0%","0.0%","0.0%","0.0%","38.5%","57.7%","48.1%","30.0%","86.7%","64.0%","50.0%","16.4%","","34.5%","","","","","","","6244"
"Livan Hernandez","- - -","32","67","0","1","0","0","3.0%","9.0%",".037",".167",".148",".179",".185",".166","","-9","0.0","-9.0","7.3","0.0","8","6","2","0","2","6","0","0",".364","2.33","13.0%","60.9%","26.1%","16.7%","0.0%","0.0%","31.3%","57.8%","46.6%","60.0%","93.7%","84.1%","57.7%","7.9%","","26.7%","","","","","","","1116"
"Joel Pineiro","STL","33","79","0","4","4","1","5.1%","41.8%",".030",".273",".136",".186",".167",".166","","-9","0.2","-10.4","8.6","0.1","9","7","2","0","4","33","0","0",".352","1.00","16.1%","41.9%","41.9%","23.1%","0.0%","0.0%","26.5%","60.5%","46.7%","45.2%","68.3%","63.0%","59.5%","17.1%","","38.6%","","","","","","","1094"
"J.D. Martin","WSN","16","28","0","3","0","0","3.6%","46.4%",".000",".333",".160",".192",".160",".165","","-13","0.0","-3.9","3.0","0.0","4","4","0","0","1","13","0","0",".352","1.00","20.0%","40.0%","40.0%","0.0%","0.0%","25.0%","33.3%","49.1%","41.8%","33.3%","76.9%","61.0%","54.1%","15.8%","","43.6%","","","","","","","3685"
"John Lannan","WSN","33","65","0","1","0","0","3.1%","32.3%",".017",".243",".155",".183",".172",".164","","-13","0.0","-9.1","7.1","0.0","9","8","1","0","2","21","0","0",".356","7.33","16.7%","73.3%","10.0%","0.0%","0.0%","4.5%","33.7%","65.8%","52.3%","57.1%","81.3%","74.8%","57.9%","12.5%","","32.4%","","","","","","","7080"
"Joe Blanton","PHI","31","69","0","4","1","0","5.8%","30.4%",".000",".206",".127",".200",".127",".164","","-14","0.0","-9.7","7.5","0.0","7","7","0","0","4","21","1","0",".327","3.00","17.6%","61.8%","20.6%","14.3%","0.0%","0.0%","30.5%","51.4%","42.4%","37.5%","77.5%","65.0%","56.8%","14.6%","","40.5%","","","","","","","4849"
"Josh Fogg","COL","24","12","0","0","0","0","8.3%","8.3%",".000",".125",".111",".200",".111",".160","","-26","0.0","-1.9","1.3","0.0","1","1","0","0","1","1","0","0",".311","7.00","0.0%","87.5%","12.5%","0.0%","0.0%","0.0%","32.0%","40.9%","36.2%","87.5%","77.8%","82.4%","46.8%","6.0%","","30.0%","","","","","","","989"
"Cole Hamels","PHI","32","69","0","6","5","1","1.4%","42.0%",".049",".281",".148",".161",".197",".159","","-17","0.2","-9.8","7.5","0.0","9","6","3","0","1","29","0","0",".358","3.20","16.0%","64.0%","20.0%","0.0%","0.0%","6.3%","35.3%","60.0%","48.0%","42.9%","81.3%","67.5%","51.2%","15.3%","","38.7%","","","","","","","4972"
"Eric Stults","LAD","11","21","0","1","2","0","14.3%","38.1%",".000",".125",".067",".211",".067",".159","","-14","0.0","-2.9","2.3","0.0","1","1","0","0","3","8","0","0",".277","0.50","57.1%","14.3%","28.6%","0.0%","0.0%","0.0%","21.2%","55.6%","39.1%","42.9%","85.0%","74.1%","52.2%","10.0%","","30.0%","","","","","","","8011"
"Doug Davis","ARI","34","69","0","2","3","0","0.0%","30.4%",".048",".238",".159",".159",".206",".159","","-22","0.0","-10.4","7.5","-0.1","10","8","1","1","0","21","0","0",".365","2.75","18.9%","59.5%","21.6%","0.0%","0.0%","4.5%","44.4%","71.8%","59.1%","42.5%","83.8%","69.3%","53.4%","17.6%","","32.2%","","","","","","","1244"
"Jose Lobaton","SDP","7","17","0","0","0","0","0.0%","29.4%",".000",".250",".176",".176",".176",".158","","-9","-0.3","-2.6","1.6","0.0","3","3","0","0","0","5","0","0",".353","1.50","16.7%","50.0%","33.3%","25.0%","0.0%","0.0%","8.7%","75.8%","48.2%","100.0%","56.0%","59.3%","58.9%","19.6%","","33.9%","","","","","","","4243"
"Manny Parra","MIL","27","54","0","4","4","0","1.9%","40.7%",".044",".250",".133",".167",".178",".157","","-17","0.0","-7.8","5.9","0.0","6","4","2","0","1","22","1","0",".344","1.00","0.0%","50.0%","50.0%","20.0%","0.0%","10.0%","31.1%","68.4%","52.2%","35.7%","68.8%","60.2%","56.5%","20.6%","","36.4%","","","","","","","4279"
"Kevin Correia","SDP","37","68","0","2","0","0","2.9%","30.9%",".018",".235",".145",".175",".164",".157","","-9","-0.4","-9.6","7.4","0.0","8","7","1","0","2","21","0","1",".339","1.50","21.9%","46.9%","31.3%","30.0%","0.0%","0.0%","33.3%","66.4%","51.9%","47.1%","82.8%","72.7%","56.2%","13.7%","","29.9%","","","","","","","1767"
"Jamie Burke","- - -","19","56","1","1","2","0","5.4%","32.1%",".059",".152",".118",".164",".176",".157","","-15","0.0","-8.0","0.1","-0.6","6","5","0","0","3","18","0","0",".340","2.22","14.7%","58.8%","26.5%","0.0%","11.1%","5.0%","29.2%","59.5%","44.2%","66.7%","84.8%","78.8%","49.6%","9.3%","","33.0%","","","","","","","6"
"Tony Graffanino","CLE","7","24","0","1","0","0","4.2%","20.8%",".043",".167",".130",".167",".174",".156","","-17","-0.1","-3.6","0.6","-0.2","3","2","1","0","1","5","0","0",".341","1.33","22.2%","44.4%","33.3%","16.7%","0.0%","25.0%","35.9%","60.5%","48.1%","57.1%","91.3%","78.4%","49.4%","10.3%","","32.1%","","","","","","","235"
"Ian Snell","- - -","28","27","0","0","1","0","0.0%","37.0%",".000",".308",".174",".174",".174",".156","","-17","0.0","-3.9","2.9","0.0","4","4","0","0","0","10","0","0",".348","9.00","23.1%","69.2%","7.7%","100.0%","0.0%","11.1%","33.3%","66.0%","52.3%","50.0%","78.8%","71.1%","58.1%","14.8%","","35.2%","","","","","","","2227"
"Mike Burns","MIL","15","18","0","1","2","0","11.1%","38.9%",".000",".167",".077",".200",".077",".154","","-19","0.0","-2.6","2.0","0.0","1","1","0","0","2","7","0","0",".277","4.00","16.7%","66.7%","16.7%","0.0%","0.0%","0.0%","25.9%","69.2%","51.5%","28.6%","81.5%","70.6%","59.1%","14.3%","","32.9%","","","","","","","2932"
"Jordan Zimmermann","WSN","16","34","0","1","2","0","2.9%","32.4%",".000",".250",".148",".179",".148",".153","","-20","0.0","-5.1","3.7","0.0","4","4","0","0","1","11","0","0",".327","4.00","33.3%","53.3%","13.3%","0.0%","0.0%","12.5%","29.3%","52.2%","41.7%","58.8%","91.7%","81.1%","54.3%","7.6%","","31.1%","","","","","","","4505"
"Johnny Cueto","CIN","30","59","0","5","1","0","5.1%","28.8%",".000",".207",".130",".184",".130",".153","","-23","0.0","-8.9","6.4","-0.1","6","6","0","0","3","17","0","0",".314","3.40","4.3%","73.9%","21.7%","0.0%","0.0%","0.0%","26.1%","48.7%","40.4%","55.6%","87.9%","80.3%","63.3%","7.7%","","29.9%","","","","","","","6893"
"Ryan Dempster","CHC","31","75","0","2","5","0","5.3%","26.7%",".016",".182",".125",".176",".141",".152","","-25","0.0","-11.6","8.1","-0.1","8","7","1","0","4","20","0","0",".317","2.27","10.0%","62.5%","27.5%","0.0%","0.0%","0.0%","31.4%","72.7%","54.1%","57.6%","84.9%","77.8%","54.9%","11.6%","","26.4%","","","","","","","517"
"Jason Schmidt","LAD","5","7","0","1","0","0","0.0%","0.0%",".000",".167",".167",".167",".167",".149","","-20","0.0","-1.0","0.8","0.0","1","1","0","0","0","0","0","0",".333","1.00","20.0%","40.0%","40.0%","0.0%","0.0%","0.0%","0.0%","71.4%","50.0%","","100.0%","100.0%","70.0%","0.0%","","20.0%","","","","","","","1131"
"Matt Palmer","LAA","40","7","0","1","0","0","0.0%","42.9%",".000",".333",".167",".167",".167",".149","","-21","0.0","-1.1","0.8","0.0","1","1","0","0","0","3","0","0",".333","2.00","0.0%","66.7%","33.3%","100.0%","0.0%","0.0%","55.6%","38.5%","45.5%","40.0%","100.0%","70.0%","59.1%","13.6%","","40.9%","","","","","","","4457"
"Barry Zito","SFG","34","67","0","2","0","0","6.0%","23.9%",".000",".171",".118",".182",".118",".149","","-21","0.0","-10.0","7.3","-0.1","6","6","0","0","4","16","0","0",".299","12.00","23.5%","70.6%","5.9%","0.0%","0.0%","4.2%","32.4%","53.8%","42.8%","72.2%","100.0%","89.1%","48.4%","4.6%","","29.7%","","","","","","","944"
