"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Tyler O'Neill","STL","138","537","34","89","80","15","7.1%","31.3%",".274",".366",".286",".352",".560",".384",".392","144","4.7","34.9","3.2","5.6","138","76","26","2","38","168","13","4",".912","0.88","23.0%","36.2%","40.9%","10.8%","26.2%","12.2%","32.1%","75.1%","49.8%","51.4%","77.3%","67.5%","41.1%","16.2%","52.2%","30.9%",".279","93.0","17.8","17.9%","113.1",".582","15711"
"C.J. Cron","COL","142","547","28","70","92","1","11.0%","21.4%",".249",".316",".281",".375",".530",".383",".364","126","-3.2","14.9","-10.8","2.2","132","72","31","1","60","117","13","0",".905","0.93","19.0%","38.9%","42.0%","8.7%","18.7%","6.5%","33.7%","67.9%","47.1%","64.7%","83.8%","75.5%","39.1%","11.5%","42.0%","27.5%",".261","88.8","15.8","11.5%","114.7",".481","12546"
"Kyle Tucker","HOU","140","567","30","83","92","14","9.3%","15.9%",".263",".304",".294",".359",".557",".383",".396","145","2.4","34.0","-7.3","4.6","149","79","37","3","53","90","1","2",".917","0.76","21.7%","33.9%","44.4%","4.3%","16.1%","4.9%","30.8%","82.6%","52.4%","69.6%","88.4%","82.0%","41.7%","9.4%","47.0%","19.8%",".303","91.4","17.6","11.6%","111.1",".576","18345"
"George Springer","TOR","78","342","22","59","50","4","10.8%","23.1%",".291",".286",".264",".352",".555",".381",".361","140","-1.2","15.6","-2.5","2.5","79","37","19","1","37","79","4","1",".907","0.70","20.8%","32.6%","46.6%","11.7%","21.4%","9.7%","27.1%","71.6%","45.7%","57.4%","84.2%","75.0%","41.9%","11.4%","41.4%","25.8%",".247","89.4","19.0","15.3%","116.4",".507","12856"
"Austin Riley","ATL","160","662","33","91","107","0","7.9%","25.4%",".227",".368",".303",".367",".531",".379",".366","136","-4.1","26.0","-1.2","4.7","179","112","33","1","52","168","12","1",".898","1.04","25.1%","38.1%","36.7%","10.1%","20.9%","11.6%","34.6%","74.6%","50.1%","62.7%","82.0%","73.9%","38.8%","13.1%","45.6%","26.9%",".281","90.1","14.2","13.3%","114.2",".511","18360"
"Freddie Freeman","ATL","159","695","31","120","83","8","12.2%","15.4%",".203",".321",".300",".393",".503",".379",".416","135","3.3","34.6","-9.6","4.8","180","122","25","2","85","107","8","3",".896","1.32","24.4%","43.0%","32.5%","3.7%","19.3%","5.6%","29.7%","80.7%","51.1%","74.1%","84.4%","80.9%","42.0%","9.7%","45.7%","20.4%",".320","91.4","12.0","11.5%","113.6",".583","5361"
"Buster Posey","SFG","113","454","18","68","56","0","12.3%","19.2%",".195",".349",".304",".390",".499",".379",".361","139","-2.9","19.8","13.8","4.9","120","79","23","0","56","87","1","0",".889","1.64","25.2%","46.5%","28.4%","2.3%","20.5%","4.9%","27.2%","68.7%","44.5%","69.5%","82.5%","77.9%","41.7%","9.8%","39.0%","26.6%",".281","88.5","8.7","8.1%","109.2",".469","9166"
"Max Muncy","LAD","144","592","36","95","94","2","14.0%","20.3%",".278",".257",".249",".368",".527",".379",".407","139","2.1","31.6","-3.7","4.8","124","60","26","2","83","120","11","1",".895","0.92","20.6%","38.1%","41.3%","7.7%","23.1%","3.5%","19.1%","62.2%","37.6%","58.5%","86.0%","78.0%","42.9%","8.3%","46.3%","28.3%",".271","91.2","15.2","16.1%","112.3",".580","13301"
"Matt Olson","OAK","156","673","39","101","111","4","13.1%","16.8%",".269",".269",".271",".371",".540",".379",".378","147","0.0","39.0","-11.4","5.1","153","79","35","0","88","113","9","1",".911","0.91","16.5%","39.8%","43.7%","12.4%","19.3%","4.3%","28.3%","73.8%","46.9%","68.5%","84.1%","78.6%","40.9%","10.1%","48.4%","23.5%",".264","91.6","16.2","12.7%","115.3",".507","14344"
"Brandon Crawford","SFG","138","549","24","79","90","11","10.2%","19.1%",".224",".334",".298",".373",".522",".377",".356","138","0.4","27.0","17.1","6.3","144","87","30","3","56","105","5","3",".895","0.96","18.8%","39.8%","41.4%","10.1%","15.2%","5.3%","32.1%","79.5%","51.6%","55.8%","82.1%","72.5%","41.2%","14.2%","43.1%","25.6%",".259","88.8","14.7","11.5%","109.8",".492","5343"
"Connor Wong","BOS","6","14","0","3","1","0","7.1%","50.0%",".231",".667",".308",".357",".538",".376",".327","135","0.2","0.8","1.0","0.2","4","2","1","1","1","7","0","0",".896","0.33","33.3%","16.7%","50.0%","0.0%","0.0%","0.0%","32.4%","56.0%","41.9%","50.0%","57.1%","53.8%","40.3%","19.4%","50.0%","38.7%",".250","89.1","7.6","16.7%","103.5",".457","19896"
"Dylan Cease","CHW","32","8","0","1","0","0","0.0%","37.5%",".125",".600",".375",".375",".500",".375",".189","139","0.0","0.4","1.0","0.2","3","2","1","0","0","3","0","0",".875","1.00","20.0%","40.0%","40.0%","0.0%","0.0%","50.0%","45.5%","88.9%","65.0%","40.0%","62.5%","53.8%","45.0%","30.0%","40.0%","40.0%",".170","91.7","5.1","0.0%","98.0",".278","18525"
"Greg Allen","NYY","15","48","0","9","2","5","10.4%","27.1%",".162",".400",".270",".417",".432",".375",".318","141","1.7","4.1","-0.3","0.5","10","5","4","1","5","13","5","0",".849","0.38","25.0%","20.8%","54.2%","15.4%","0.0%","0.0%","23.9%","53.1%","36.3%","69.2%","93.0%","84.1%","42.6%","5.8%","24.0%","32.1%",".213","86.3","23.4","8.0%","105.9",".301","16623"
"A.J. Pollock","LAD","117","422","21","53","69","9","7.1%","19.0%",".240",".326",".297",".355",".536",".375",".359","137","0.6","20.3","-4.0","3.1","114","65","27","1","30","80","6","1",".892","1.03","21.6%","39.9%","38.6%","5.1%","17.8%","13.9%","37.6%","73.9%","52.8%","61.4%","88.1%","77.0%","41.8%","12.2%","47.1%","25.6%",".282","90.3","12.0","11.1%","111.2",".499","9256"
"Paul Goldschmidt","STL","158","679","31","102","99","12","9.9%","20.0%",".221",".331",".294",".365",".514",".373",".397","137","2.3","34.7","-7.2","5.0","177","108","36","2","67","136","4","0",".879","0.90","23.5%","36.2%","40.3%","10.0%","16.3%","5.8%","28.1%","66.1%","44.2%","71.6%","81.1%","77.6%","42.3%","9.9%","50.2%","28.5%",".293","92.6","17.1","13.6%","112.2",".575","9218"
"Patrick Kivlehan","SDP","5","8","0","3","2","0","25.0%","37.5%",".000",".500",".250",".500",".250",".373",".348","137","0.3","0.7","0.4","0.1","1","1","0","0","2","3","1","0",".750","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","23.3%","62.5%","37.0%","42.9%","60.0%","52.9%","34.8%","17.4%","100.0%","30.4%",".111","101.7","15.1","0.0%","107.4",".119","13910"
"Rafael Devers","BOS","156","664","38","101","113","5","9.3%","21.5%",".259",".307",".279",".352",".538",".373",".394","133","0.1","26.9","-7.3","4.2","165","89","37","1","62","143","7","5",".890","1.08","20.5%","41.2%","38.3%","10.5%","22.1%","8.1%","36.1%","79.7%","53.5%","66.9%","79.1%","74.1%","39.9%","13.8%","51.5%","24.7%",".291","92.9","13.1","15.0%","114.4",".567","17350"
"Jose Ramirez","CLE","152","636","36","111","103","27","11.3%","13.7%",".272",".256",".266",".355",".538",".372",".376","138","6.3","35.6","7.3","6.5","147","74","32","5","72","87","7","4",".893","0.79","19.2%","35.6%","45.2%","16.0%","17.0%","9.6%","27.5%","65.7%","42.9%","76.5%","93.2%","86.8%","40.4%","5.6%","42.3%","23.3%",".283","90.0","18.3","11.1%","112.6",".508","13510"
"Cedric Mullins II","BAL","159","675","30","91","59","30","8.7%","18.5%",".228",".322",".291",".360",".518",".372",".344","136","4.8","34.2","2.5","6.0","175","103","37","5","59","125","8","8",".878","0.95","19.9%","39.0%","41.1%","12.4%","15.5%","9.2%","30.0%","64.5%","45.1%","71.7%","87.8%","81.7%","43.6%","8.2%","39.1%","25.5%",".272","89.4","14.8","8.1%","109.7",".447","17929"
"Mitch Garver","MIN","68","243","13","29","34","1","12.8%","29.2%",".261",".320",".256",".358",".517",".372",".386","139","-0.1","11.4","2.3","2.2","53","25","15","0","31","71","3","1",".875","0.68","23.2%","31.2%","45.7%","11.1%","20.6%","2.3%","24.2%","60.5%","38.8%","58.0%","80.0%","71.8%","40.0%","10.9%","53.6%","31.7%",".256","92.3","19.0","17.4%","111.8",".545","15161"
"Giancarlo Stanton","NYY","139","579","35","64","97","0","10.9%","27.1%",".243",".324",".273",".354",".516",".370",".363","137","-7.0","19.1","-14.5","2.4","139","85","19","0","63","157","3","0",".870","1.21","18.5%","44.7%","36.8%","9.9%","26.7%","4.4%","31.8%","63.6%","44.2%","58.4%","79.7%","70.3%","39.0%","13.1%","55.6%","30.3%",".262","95.1","10.3","15.7%","122.2",".498","4949"
"Yordan Alvarez","HOU","144","598","33","92","104","1","8.4%","24.2%",".253",".320",".277",".346",".531",".369",".389","137","0.5","27.4","-11.0","3.7","149","80","35","1","50","145","8","0",".877","0.97","23.1%","37.8%","39.1%","4.5%","21.4%","4.7%","30.3%","62.1%","43.0%","62.8%","91.1%","79.1%","40.0%","9.0%","54.2%","28.4%",".279","93.2","14.1","15.9%","116.4",".570","19556"
"Brandon Nimmo","NYM","92","386","8","51","28","5","14.0%","20.5%",".145",".366",".292",".401",".437",".369",".350","137","-0.9","17.3","2.7","3.3","95","67","17","3","54","79","5","4",".838","1.57","22.4%","47.3%","30.2%","10.8%","10.8%","8.6%","20.0%","67.8%","42.1%","62.7%","86.8%","80.7%","46.3%","8.1%","41.1%","26.5%",".273","89.3","8.8","3.6%","111.5",".392","12927"
"Teoscar Hernandez","TOR","143","595","32","92","116","12","6.1%","24.9%",".227",".352",".296",".346",".524",".369",".370","132","2.3","25.5","-3.0","4.3","163","102","29","0","36","148","7","4",".870","1.06","25.5%","38.4%","36.1%","6.8%","21.9%","12.3%","34.3%","77.0%","51.9%","52.3%","81.8%","70.3%","41.1%","15.4%","48.8%","27.9%",".284","91.8","13.1","13.9%","115.7",".536","13066"
"Xander Bogaerts","BOS","144","603","23","90","79","5","10.3%","18.7%",".198",".333",".295",".370",".493",".368",".359","130","1.2","23.1","-0.2","4.4","156","98","34","1","62","113","5","1",".863","1.07","22.7%","40.0%","37.4%","11.4%","14.6%","8.9%","34.1%","63.4%","45.7%","70.9%","86.7%","79.6%","39.7%","9.3%","43.0%","27.7%",".280","89.6","12.5","9.7%","113.6",".468","12161"
"Marcus Semien","TOR","162","724","45","115","102","15","9.1%","20.2%",".273",".276",".265",".334",".538",".368",".336","131","4.0","31.5","6.1","6.2","173","87","39","2","66","146","3","1",".873","0.64","20.8%","31.0%","48.1%","9.4%","18.4%","7.6%","25.8%","71.6%","45.1%","63.5%","89.1%","80.6%","42.1%","8.7%","41.3%","24.5%",".249","89.7","20.3","9.8%","109.5",".459","12533"
"Garrett Cooper","MIA","71","250","9","30","33","1","12.0%","27.2%",".181",".374",".284",".380",".465",".367",".362","132","-4.0","6.2","-5.9","0.9","61","41","10","1","30","68","4","1",".845","1.90","21.6%","51.4%","27.0%","2.5%","22.5%","3.9%","30.5%","68.1%","45.9%","65.7%","83.8%","76.7%","40.8%","10.7%","52.7%","27.3%",".269","91.1","8.2","10.8%","114.0",".458","15279"
"Connor Joe","COL","63","211","8","23","35","0","12.3%","19.4%",".184",".323",".285",".379",".469",".366",".370","115","1.1","5.1","-1.5","1.1","51","34","9","0","26","41","3","0",".848","0.87","28.4%","33.3%","38.3%","9.3%","14.8%","4.3%","22.4%","69.6%","41.7%","58.3%","88.0%","78.6%","41.0%","8.9%","39.0%","26.7%",".283","88.2","14.6","9.9%","113.3",".463","16572"
"Mookie Betts","LAD","122","550","23","93","58","10","12.4%","15.6%",".223",".276",".264",".367",".487",".365",".357","130","-1.2","20.2","-0.5","3.8","123","68","29","3","68","86","11","5",".854","0.81","21.6%","35.1%","43.4%","10.2%","13.8%","8.9%","22.9%","64.6%","40.4%","68.2%","93.1%","84.9%","42.0%","6.1%","41.3%","25.6%",".263","90.3","18.9","7.8%","107.9",".445","13611"
"Rhys Hoskins","PHI","107","443","27","64","71","3","10.6%","24.4%",".283",".270",".247",".334",".530",".364",".378","127","-1.5","13.7","-8.7","2.0","96","40","29","0","47","108","5","2",".864","0.58","19.8%","29.3%","50.9%","13.2%","18.8%","6.0%","29.8%","64.3%","44.4%","62.8%","83.2%","75.3%","42.2%","11.0%","46.3%","28.5%",".249","91.2","21.7","17.0%","112.2",".564","16472"
"Starling Marte","- - -","120","526","12","89","55","47","8.2%","18.8%",".148",".372",".310",".383",".458",".364",".347","134","12.3","34.6","2.1","5.5","145","103","27","3","43","99","13","5",".841","2.27","21.1%","54.8%","24.1%","8.0%","13.6%","11.5%","34.2%","71.2%","48.8%","64.5%","87.9%","77.9%","39.4%","10.8%","39.4%","25.7%",".277","87.6","4.6","8.4%","112.9",".438","9241"
"J.D. Martinez","BOS","148","634","28","92","99","0","8.7%","23.7%",".232",".340",".286",".349",".518",".364",".374","127","-3.1","17.8","-11.4","2.8","163","90","42","3","55","150","3","0",".867","0.82","23.8%","34.4%","41.9%","6.2%","15.7%","7.5%","36.9%","79.8%","54.3%","60.2%","81.7%","73.0%","40.6%","14.6%","49.3%","25.9%",".288","92.1","16.9","12.4%","113.2",".533","6184"
"Will Smith","LAD","130","501","25","71","76","3","11.6%","20.2%",".237",".274",".258",".365",".495",".364",".364","130","-1.0","17.9","10.7","4.6","107","61","19","2","58","101","18","0",".860","0.68","22.2%","31.5%","46.3%","4.7%","16.7%","7.8%","24.7%","64.4%","41.9%","69.9%","85.5%","80.3%","43.2%","8.3%","43.8%","27.9%",".250","90.1","19.4","10.8%","108.6",".472","19197"
"Carlos Correa","HOU","148","640","26","104","92","0","11.7%","18.1%",".205",".308",".279",".366",".485",".364",".373","133","-0.6","25.0","14.9","6.2","155","94","34","1","75","116","4","0",".850","1.19","23.6%","41.6%","34.8%","12.9%","16.8%","8.1%","27.0%","62.8%","42.1%","65.4%","89.4%","80.5%","42.1%","8.2%","42.5%","27.7%",".296","90.2","12.1","9.4%","116.4",".482","14162"
"Brandon Lowe","TBR","149","615","39","97","99","7","11.1%","27.2%",".277",".280",".247",".340",".523",".363",".360","137","4.9","32.7","-4.4","4.9","132","62","31","0","68","167","9","1",".863","0.78","21.7%","34.2%","44.0%","7.4%","24.1%","7.9%","33.8%","79.4%","52.4%","54.6%","78.3%","69.2%","40.9%","16.1%","43.1%","27.0%",".249","89.3","16.9","14.0%","111.2",".499","18882"
"Yuli Gurriel","HOU","143","605","15","83","81","1","9.8%","11.2%",".143",".336",".319",".383",".462",".363",".326","132","-1.6","22.4","-10.5","3.3","169","123","31","0","59","68","4","1",".846","1.05","20.3%","40.9%","38.8%","14.1%","8.2%","4.1%","29.8%","62.2%","42.8%","81.9%","92.5%","88.1%","40.1%","5.1%","41.4%","23.7%",".271","89.8","13.4","3.4%","109.1",".386","19198"
"Jonathan India","CIN","150","631","21","98","69","12","11.3%","22.3%",".190",".326",".269",".376",".459",".363",".352","120","-0.9","15.4","-6.5","3.0","143","86","34","2","71","141","23","3",".835","1.32","22.5%","44.1%","33.4%","8.3%","15.9%","7.5%","25.0%","58.2%","39.0%","61.0%","86.7%","77.2%","42.2%","8.9%","38.1%","30.3%",".254","87.6","13.1","9.6%","110.2",".436","21523"
"Pete Alonso","NYM","152","637","37","81","94","3","9.4%","19.9%",".257",".274",".262",".344",".519",".363",".377","133","-5.1","21.5","-10.0","3.3","147","80","27","3","60","127","12","0",".863","0.90","18.3%","38.8%","42.9%","9.0%","19.7%","7.1%","35.0%","71.3%","49.3%","63.9%","86.4%","76.7%","39.3%","11.5%","47.3%","25.3%",".271","91.0","14.7","14.8%","118.4",".542","19251"
"Austin Allen","OAK","4","8","1","2","1","0","0.0%","37.5%",".375",".250",".250",".250",".625",".361",".260","135","0.0","0.3","1.2","0.2","2","1","0","0","0","3","0","0",".875","0.67","0.0%","40.0%","60.0%","0.0%","33.3%","0.0%","42.9%","70.6%","58.1%","33.3%","66.7%","55.6%","54.8%","25.8%","40.0%","41.9%",".162","94.2","1.4","20.0%","106.0",".478","18083"
"Salvador Perez","KCR","161","665","48","88","121","1","4.2%","25.6%",".271",".298",".273",".316",".544",".359",".374","126","-0.8","20.3","-10.3","3.3","169","97","24","0","28","170","13","0",".859","0.93","22.7%","37.2%","40.1%","8.8%","26.4%","5.3%","48.3%","78.7%","58.9%","55.9%","83.3%","68.6%","34.7%","18.5%","55.9%","27.8%",".276","93.0","15.9","16.3%","114.4",".565","7304"
"Mike Zunino","TBR","109","375","33","64","62","0","9.1%","35.2%",".342",".231",".216",".301",".559",".358",".354","134","0.6","16.0","16.3","4.5","72","26","11","2","34","132","7","0",".860","0.56","15.8%","30.2%","54.0%","22.9%","30.3%","8.2%","31.5%","68.5%","46.8%","47.1%","74.6%","63.7%","41.3%","17.0%","46.5%","32.5%",".219","90.7","23.2","24.3%","117.3",".532","13265"
"Justin Turner","LAD","151","612","27","87","87","3","10.0%","16.0%",".193",".292",".278",".361",".471",".358",".359","126","-1.0","19.3","2.3","4.2","148","99","22","0","61","98","12","0",".832","0.80","21.3%","34.9%","43.8%","10.9%","14.0%","3.9%","28.0%","68.4%","44.5%","74.1%","89.8%","84.0%","40.8%","7.1%","42.2%","23.9%",".270","90.9","19.2","7.9%","109.8",".470","5235"
"Luke Maile","MIL","15","34","0","6","3","0","8.8%","20.6%",".133",".391",".300",".382",".433",".358",".283","123","0.2","1.2","0.5","0.3","9","5","4","0","3","7","1","0",".816","5.33","17.4%","69.6%","13.0%","0.0%","0.0%","6.3%","36.6%","64.3%","46.0%","56.7%","88.9%","71.9%","33.9%","12.9%","26.1%","29.0%",".227","79.6","1.2","4.3%","104.4",".292","13355"
"J.D. Davis","NYM","73","211","5","18","23","1","11.4%","32.2%",".151",".426",".285",".384",".436",".357",".338","129","0.4","8.3","-1.2","1.4","51","34","12","0","24","68","6","0",".820","1.29","31.0%","38.9%","30.1%","14.7%","14.7%","15.9%","29.5%","79.0%","50.1%","46.4%","68.9%","61.2%","41.7%","19.4%","42.5%","30.4%",".248","89.7","13.2","12.4%","111.9",".408","16219"
"Jared Walsh","LAA","144","585","29","70","98","2","8.2%","26.0%",".232",".335",".277",".340",".509",".357",".326","126","-1.1","17.6","-14.2","2.3","147","83","34","1","48","152","4","1",".850","1.61","21.8%","48.3%","29.9%","12.3%","25.4%","4.3%","34.4%","69.4%","49.0%","66.6%","84.3%","77.0%","41.8%","11.3%","41.2%","26.7%",".256","89.6","7.8","11.3%","114.8",".434","18607"
"Jose Altuve","HOU","146","678","31","117","83","5","9.7%","13.4%",".211",".280",".278",".350",".489",".357",".332","128","2.5","25.8","4.1","5.3","167","103","32","1","66","91","4","3",".839","1.01","22.3%","38.9%","38.7%","17.9%","15.8%","8.6%","34.7%","66.7%","47.0%","77.2%","91.9%","85.2%","38.5%","7.0%","34.4%","24.6%",".262","87.7","15.6","6.4%","109.1",".421","5417"
"Kris Bryant","- - -","144","586","25","86","73","10","10.6%","23.0%",".216",".313",".265",".353",".481",".356",".346","124","5.4","23.0","-11.8","3.1","136","77","32","2","62","135","9","2",".835","0.95","23.4%","37.4%","39.2%","8.1%","16.8%","10.6%","30.3%","76.8%","48.7%","54.1%","86.3%","74.1%","39.5%","12.6%","39.7%","26.0%",".260","88.2","15.1","10.3%","110.4",".449","15429"
"Matt Vierling","PHI","34","77","2","11","6","2","5.2%","26.0%",".155",".420",".324",".364",".479",".356",".325","121","0.6","2.7","0.4","0.6","23","17","3","1","4","20","1","0",".843","2.55","25.0%","53.8%","21.2%","9.1%","18.2%","7.1%","29.3%","63.2%","44.7%","62.5%","88.4%","79.1%","45.3%","9.3%","53.8%","30.7%",".297","91.5","6.3","3.8%","111.5",".416","21558"
"Rafael Ortega","CHC","103","330","11","44","33","12","9.1%","21.2%",".172",".349",".291",".360",".463",".355",".311","122","0.3","9.6","-5.3","1.5","86","59","14","2","30","70","2","6",".823","0.82","25.1%","33.6%","41.3%","14.1%","12.0%","8.0%","28.3%","67.5%","44.2%","64.0%","90.7%","80.5%","40.5%","8.6%","34.6%","26.0%",".252","88.3","18.3","5.7%","109.5",".381","10323"
"Adam Engel","CHW","39","140","7","21","18","7","7.9%","22.1%",".244",".279",".252",".336",".496",".354",".348","125","1.0","5.3","4.4","1.5","31","15","9","0","11","31","5","1",".832","1.18","22.6%","41.9%","35.5%","18.2%","21.2%","2.6%","36.8%","70.5%","50.9%","56.9%","86.9%","74.3%","41.9%","13.1%","36.6%","26.6%",".267","86.8","14.4","8.6%","109.8",".440","15082"
"Franmil Reyes","CLE","115","466","30","57","85","4","9.2%","32.0%",".268",".314",".254",".324",".522",".354",".353","126","-5.8","8.9","-12.3","1.2","106","56","18","2","43","149","2","1",".846","1.29","17.6%","46.3%","36.0%","11.2%","30.6%","7.1%","29.7%","70.0%","45.3%","54.6%","78.0%","68.6%","38.8%","14.2%","48.5%","29.7%",".246","92.0","9.7","16.9%","114.9",".512","14566"
"Jose Abreu","CHW","152","659","30","86","117","1","9.3%","21.7%",".219",".293",".261",".351",".481",".354",".349","125","-4.5","15.7","-11.4","2.7","148","86","30","2","61","143","22","0",".831","1.33","18.7%","46.4%","34.9%","5.3%","19.9%","5.0%","35.9%","66.5%","48.3%","60.6%","86.0%","74.8%","40.7%","12.2%","49.0%","28.4%",".252","92.0","10.4","10.2%","115.6",".457","15676"
"Bo Bichette","TOR","159","690","29","121","102","25","5.8%","19.9%",".186",".339",".298",".343",".484",".354",".355","122","6.9","25.2","2.4","5.1","191","131","30","1","40","137","6","1",".828","1.62","20.5%","49.1%","30.4%","6.5%","18.8%","6.0%","42.5%","80.8%","57.8%","68.7%","88.9%","80.0%","40.1%","11.6%","47.5%","21.9%",".291","91.4","7.3","9.9%","115.5",".489","19612"
"Spencer Howard","- - -","19","7","0","0","0","0","0.0%","42.9%",".167",".667",".333",".333",".500",".353",".175","120","0.0","0.2","0.8","0.1","2","1","1","0","0","3","0","0",".833","2.00","0.0%","66.7%","33.3%","0.0%","0.0%","0.0%","5.9%","52.9%","29.4%","100.0%","66.7%","70.0%","50.0%","8.8%","25.0%","38.2%",".168","87.6","-14.8","0.0%","95.7",".232","23252"
"Ty France","SEA","152","650","18","85","73","0","7.1%","16.3%",".154",".327",".291",".368",".445",".353",".346","130","-2.7","20.9","-11.7","3.1","166","115","32","1","46","106","27","0",".813","1.45","22.9%","45.6%","31.4%","7.4%","12.2%","6.5%","34.1%","73.8%","50.3%","68.3%","92.2%","82.6%","40.8%","8.7%","38.9%","22.8%",".270","88.5","11.0","6.8%","111.1",".435","17982"
